name,screen_name,id,party,mention,date,tweet_id
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,DLF,2020-04-20,1252266105483206657
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,cducsubt,2020-04-20,1252266105483206657
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,fdpbt,2020-04-20,1252266105483206657
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,BR24,2020-04-26,1254371454411583488
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,HubertAiwanger,2020-04-26,1254371454411583488
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,ob_palmer,2020-04-28,1255126422772834304
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,helmholtz_de,2020-04-30,1255791561041948675
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,maxplanckpress,2020-04-30,1255791561041948675
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,Fraunhofer,2020-04-30,1255791561041948675
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,LeibnizWGL,2020-04-30,1255791561041948675
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,BVMWeV,2020-05-02,1256650377463767040
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,dermuehle,2020-05-02,1256674832600662019
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,svmatis,2020-05-02,1256674832600662019
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,Bundestag,2020-05-03,1257015179453308929
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,Bundestag,2020-05-04,1257202369307254784
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,katrin_staffler,2020-05-04,1257202369307254784
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,cducsubt,2020-05-06,1257957795850321920
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,BMBF_Bund,2020-05-06,1257957795850321920
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,Bundestag,2020-05-06,1257957795850321920
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,Bundestag,2020-05-07,1258288092328398849
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,KfW,2020-05-07,1258288092328398849
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,DSW_Tweet,2020-05-07,1258288092328398849
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,cducsubt,2020-05-07,1258288092328398849
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,Bundestag,2020-05-07,1258461442573025288
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,BMBF_Bund,2020-05-14,1260849131637092352
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,cducsubt,2020-05-25,1264822173421776898
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,cducsubt,2020-05-29,1266359846691094530
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,FranzBotschaft,2020-05-29,1266382571690168325
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,edrossmann,2020-06-03,1268080962958737411
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,spdbt,2020-06-03,1268080962958737411
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,cducsubt,2020-06-03,1268080962958737411
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,welt,2020-06-03,1268080962958737411
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,wpk_daily,2020-06-03,1268080962958737411
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,smc_germany,2020-06-03,1268080962958737411
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,BMBF_Bund,2020-06-05,1268791137965428736
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,cducsubt,2020-06-05,1268791137965428736
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,cducsubt,2020-06-05,1268860027223359493
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,jensspahn,2020-06-08,1269997870448607233
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,rafbuff,2020-06-08,1269997870448607233
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,cducsubt,2020-06-08,1269997870448607233
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,BMBF_Bund,2020-06-08,1269997870448607233
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,SPRIND,2020-06-08,1269997870448607233
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,EU_Commission,2020-06-12,1271342280599916545
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,cducsubt,2020-06-12,1271342280599916545
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,cducsubt,2020-06-29,1277601316278337537
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,BMBF_Bund,2020-06-30,1277908123429351424
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,cducsubt,2020-07-02,1278676236353581056
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,cducsubt,2020-08-07,1291646044816707586
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,c_drosten,2020-09-11,1304356534227472385
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,radiopreis,2020-09-11,1304356534227472385
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,NDRinfo,2020-09-11,1304356534227472385
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,cicero_online,2020-09-28,1310591880569249798
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,realDonaldTrump,2020-10-04,1312711288116719617
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,FranzBotschaft,2020-10-06,1313438118868066305
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,AnjaKarliczek,2020-10-07,1313929184763408384
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,BMBF_Bund,2020-10-07,1313929184763408384
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,UniHohenheim,2020-10-07,1313929184763408384
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,cducsubt,2020-10-29,1321743451516448768
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,CDU,2020-10-29,1321743451516448768
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,DSW_Tweet,2020-10-29,1321827569960951810
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,BMBF_Bund,2020-10-29,1321827569960951810
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,cducsubt,2020-10-30,1322132417889685506
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,cducsubt,2020-11-02,1323179124815482880
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,DoroBaer,2020-11-02,1323179124815482880
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,biontech,2020-11-09,1325803281319342084
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,BMBF_Bund,2020-11-09,1325803281319342084
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,wirtschaftsrat,2020-11-09,1325855030189187072
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,cducsubt,2020-11-09,1325855030189187072
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,BioNTech_Group,2020-11-10,1326107292970983426
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,BMG_Bund,2020-11-10,1326107292970983426
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,cducsubt,2020-11-10,1326107292970983426
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,BMG_Bund,2020-11-10,1326137104032813056
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,cducsubt,2020-11-10,1326137104032813056
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,BMBF_Bund,2020-11-10,1326137104032813056
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,cducsubt,2020-11-10,1326156404202352642
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,BMBF_Bund,2020-11-10,1326156404202352642
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,RegSprecher,2020-11-12,1326823032300638209
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,cducsubt,2020-11-20,1329719166824280064
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,BMG_Bund,2020-11-20,1329719166824280064
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,cducsubt,2020-11-24,1331177637541187584
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,KM_BW,2020-11-24,1331177637541187584
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,UniSiegen,2020-11-30,1333416953646551040
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,EuCivilsociety,2020-11-30,1333416953646551040
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,IHKStuttgart,2020-12-07,1335962739018248192
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,klettmint,2020-12-07,1335962739018248192
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,DAAD_Germany,2020-12-07,1336007644822327298
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,heuss_stiftung,2020-12-11,1337352076645584898
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,lange_nacht,2020-12-11,1337352076645584898
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,cducsubt,2020-12-11,1337494857351389184
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,c_drosten,2020-12-11,1337494857351389184
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,maithi_nk,2020-12-11,1337494857351389184
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,BMBF_Bund,2020-12-18,1339966023894765575
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,BMBF_Bund,2020-12-21,1341104090286272514
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,BMG_Bund,2020-12-21,1341104090286272514
"Kekeritz, Uwe",UweKekeritz,46480553,Bündnis 90/Die Grünen,fr,2020-04-20,1252171978380845056
"Kekeritz, Uwe",UweKekeritz,46480553,Bündnis 90/Die Grünen,sanofi,2020-05-14,1260916500879347714
"Kekeritz, Uwe",UweKekeritz,46480553,Bündnis 90/Die Grünen,Oxfam,2020-05-14,1260916500879347714
"Kekeritz, Uwe",UweKekeritz,46480553,Bündnis 90/Die Grünen,DIEZEIT,2020-05-20,1263125241523580933
"Kekeritz, Uwe",UweKekeritz,46480553,Bündnis 90/Die Grünen,Attacd,2020-05-20,1263125241523580933
"Kekeritz, Uwe",UweKekeritz,46480553,Bündnis 90/Die Grünen,nothilfe,2020-05-20,1263125241523580933
"Kekeritz, Uwe",UweKekeritz,46480553,Bündnis 90/Die Grünen,annejung_mi,2020-06-16,1272835668000071685
"Kekeritz, Uwe",UweKekeritz,46480553,Bündnis 90/Die Grünen,die_regierung,2020-07-09,1281171583931953154
"Kekeritz, Uwe",UweKekeritz,46480553,Bündnis 90/Die Grünen,annejung_mi,2020-07-13,1282634484584722436
"Kekeritz, Uwe",UweKekeritz,46480553,Bündnis 90/Die Grünen,nothilfe,2020-07-13,1282634484584722436
"Kekeritz, Uwe",UweKekeritz,46480553,Bündnis 90/Die Grünen,boell_stiftung,2020-07-13,1282634484584722436
"Kekeritz, Uwe",UweKekeritz,46480553,Bündnis 90/Die Grünen,BMI_Bund,2020-07-24,1286571569792327681
"Kekeritz, Uwe",UweKekeritz,46480553,Bündnis 90/Die Grünen,GrueneBundestag,2020-07-24,1286571569792327681
"Kekeritz, Uwe",UweKekeritz,46480553,Bündnis 90/Die Grünen,KaiGehring,2020-07-29,1288457786888802305
"Kekeritz, Uwe",UweKekeritz,46480553,Bündnis 90/Die Grünen,cleanclothes,2020-08-10,1292830529759444995
"Kekeritz, Uwe",UweKekeritz,46480553,Bündnis 90/Die Grünen,TreatyAlliance,2020-08-11,1293210224086720512
"Kekeritz, Uwe",UweKekeritz,46480553,Bündnis 90/Die Grünen,WFP,2020-11-10,1326182666388066306
"Kekeritz, Uwe",UweKekeritz,46480553,Bündnis 90/Die Grünen,UN,2020-12-01,1333704983452250113
"Kemmer, Ronja",RonjaKemmer,2405039875,CDU,wanderwitz,2020-03-29,1244300212950138880
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,welt,2020-03-15,1239078722877247489
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,hessenschau,2020-03-15,1239233595304181761
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,DieReserve,2020-03-16,1239586783492521987
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,DieReserve,2020-03-16,1239587123537289217
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,Bundestag,2020-03-16,1239588932142104576
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,cducsubt,2020-03-16,1239588932142104576
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,spdbt,2020-03-16,1239588932142104576
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,tonline_news,2020-03-17,1239987674754297862
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,Bundestag,2020-03-24,1242430801234530304
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,vonderleyen,2020-03-24,1242445671216676864
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,Umwelthilfe,2020-03-27,1243603625282359297
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,MIT_bund,2020-03-27,1243603625282359297
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,DLF,2020-03-29,1244223553437929480
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,cducsubt,2020-03-29,1244223553437929480
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,spdbt,2020-03-29,1244223553437929480
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,saschalobo,2020-04-01,1245464549840609285
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,derspiegel,2020-04-01,1245464549840609285
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,faznet,2020-04-09,1248349541142794240
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,CDU,2020-04-09,1248349541142794240
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,cducsubt,2020-04-09,1248349541142794240
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,faznet,2020-04-11,1248917137990791168
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,cducsubt,2020-04-11,1248917137990791168
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,spdbt,2020-04-11,1248917137990791168
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,CDU,2020-04-11,1248917137990791168
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,Luisamneubauer,2020-04-17,1251057397818363906
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,beolba,2020-04-18,1251493476744732675
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,CDU,2020-04-21,1252547567189217282
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,CSU,2020-04-21,1252547567189217282
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,cducsubt,2020-04-26,1254476445407199235
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,CDU,2020-04-26,1254476445407199235
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,CDU_BW,2020-04-26,1254476445407199235
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,cdr2012neu,2020-04-30,1255814248921522176
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,zeitonline,2020-05-07,1258335295487070208
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,ischinger,2020-05-07,1258335295487070208
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,RugeBoris,2020-05-07,1258335295487070208
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,HBraun,2020-05-08,1258729213894504448
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,RegSprecher,2020-05-08,1258729213894504448
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,n_roettgen,2020-05-08,1258729213894504448
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,CDU,2020-05-08,1258729213894504448
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,cducsubt,2020-05-08,1258729213894504448
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,oertel_janka,2020-05-08,1258753745799852033
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,ecfr,2020-05-08,1258753745799852033
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,deutschemarine,2020-05-14,1260958375904493568
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,BMVg_Bundeswehr,2020-05-14,1260958375904493568
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,Bundestag,2020-05-14,1260958375904493568
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,CDU,2020-05-14,1260958375904493568
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,cducsubt,2020-05-14,1260958375904493568
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,NDRinfo,2020-05-19,1262783388848717824
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,cducsubt,2020-05-19,1262783388848717824
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,JuliaKloeckner,2020-06-20,1274343400951746560
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,JuliaKloeckner,2020-06-20,1274343400951746560
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,jensspahn,2020-09-21,1308050315971907584
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,olivierveran,2020-09-21,1308050315971907584
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,cducsubt,2020-09-21,1308050315971907584
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,jensspahn,2020-09-22,1308351452037943297
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,olivierveran,2020-09-22,1308351452037943297
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,BSI_Bund,2020-10-21,1318794679178174464
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,Bundestag,2020-10-21,1318817333649997825
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,CDU,2020-10-26,1320622481972092928
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,akk,2020-10-26,1320622481972092928
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,PaulZiemiak,2020-10-26,1320622481972092928
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,n_roettgen,2020-10-26,1320622743784738817
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,CDU,2020-10-26,1320622743784738817
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,akk,2020-10-26,1320622743784738817
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,PaulZiemiak,2020-10-26,1320622743784738817
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,_FriedrichMerz,2020-10-26,1320622837032505344
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,ardmoma,2020-10-26,1320622837032505344
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,CDU,2020-10-26,1320622837032505344
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,akk,2020-10-26,1320622837032505344
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,PaulZiemiak,2020-10-26,1320622837032505344
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,wanderwitz,2020-10-26,1320623490031063040
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,CDU,2020-10-26,1320623490031063040
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,CDU,2020-10-26,1320623490031063040
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,akk,2020-10-26,1320623490031063040
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,PaulZiemiak,2020-10-26,1320623490031063040
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,Bundestag,2020-11-02,1323207419284103168
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,Otto_Fricke,2020-12-30,1344228120124149761
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,JM_Luczak,2020-12-30,1344238537579909120
"Kiesewetter, Roderich",RKiesewetter,42698498,CDU,cducsubt,2020-12-30,1344238537579909120
"Kindler, Sven-Christian",sven_kindler,17343047,Bündnis 90/Die Grünen,rponline,2020-01-24,1220623451897155584
"Kindler, Sven-Christian",sven_kindler,17343047,Bündnis 90/Die Grünen,OlafScholz,2020-03-10,1237458703835713537
"Kindler, Sven-Christian",sven_kindler,17343047,Bündnis 90/Die Grünen,peteraltmaier,2020-03-10,1237458703835713537
"Kindler, Sven-Christian",sven_kindler,17343047,Bündnis 90/Die Grünen,NdsLandesReg,2020-03-11,1237620320133095425
"Kindler, Sven-Christian",sven_kindler,17343047,Bündnis 90/Die Grünen,stephanweil,2020-03-11,1237620320133095425
"Kindler, Sven-Christian",sven_kindler,17343047,Bündnis 90/Die Grünen,DieRotenBullen,2020-03-11,1237639178915139584
"Kindler, Sven-Christian",sven_kindler,17343047,Bündnis 90/Die Grünen,bayer04fussball,2020-03-12,1238100221789458434
"Kindler, Sven-Christian",sven_kindler,17343047,Bündnis 90/Die Grünen,weissbarth,2020-03-15,1239129582692904962
"Kindler, Sven-Christian",sven_kindler,17343047,Bündnis 90/Die Grünen,fbrantner,2020-03-16,1239538421560791040
"Kindler, Sven-Christian",sven_kindler,17343047,Bündnis 90/Die Grünen,habichthorn,2020-03-17,1239913109353086976
"Kindler, Sven-Christian",sven_kindler,17343047,Bündnis 90/Die Grünen,MellevorOrt,2020-03-17,1240022414936936448
"Kindler, Sven-Christian",sven_kindler,17343047,Bündnis 90/Die Grünen,RasmusAndresen,2020-03-20,1241045121711423493
"Kindler, Sven-Christian",sven_kindler,17343047,Bündnis 90/Die Grünen,AchimTruger,2020-03-20,1241045121711423493
"Kindler, Sven-Christian",sven_kindler,17343047,Bündnis 90/Die Grünen,CanselK,2020-03-20,1241045121711423493
"Kindler, Sven-Christian",sven_kindler,17343047,Bündnis 90/Die Grünen,FabioDeMasi,2020-03-20,1241045121711423493
"Kindler, Sven-Christian",sven_kindler,17343047,Bündnis 90/Die Grünen,Otto_Fricke,2020-03-20,1241045121711423493
"Kindler, Sven-Christian",sven_kindler,17343047,Bündnis 90/Die Grünen,KatjaRietzler,2020-03-20,1241045121711423493
"Kindler, Sven-Christian",sven_kindler,17343047,Bündnis 90/Die Grünen,W_Schmidt_,2020-03-20,1241045121711423493
"Kindler, Sven-Christian",sven_kindler,17343047,Bündnis 90/Die Grünen,AchimTruger,2020-03-20,1241121140296290306
"Kindler, Sven-Christian",sven_kindler,17343047,Bündnis 90/Die Grünen,CanselK,2020-03-20,1241121140296290306
"Kindler, Sven-Christian",sven_kindler,17343047,Bündnis 90/Die Grünen,W_Schmidt_,2020-03-20,1241121140296290306
"Kindler, Sven-Christian",sven_kindler,17343047,Bündnis 90/Die Grünen,FabioDeMasi,2020-03-20,1241121140296290306
"Kindler, Sven-Christian",sven_kindler,17343047,Bündnis 90/Die Grünen,Otto_Fricke,2020-03-20,1241121140296290306
"Kindler, Sven-Christian",sven_kindler,17343047,Bündnis 90/Die Grünen,jsuedekum,2020-03-20,1241127205276659714
"Kindler, Sven-Christian",sven_kindler,17343047,Bündnis 90/Die Grünen,GFelbermayr,2020-03-20,1241127205276659714
"Kindler, Sven-Christian",sven_kindler,17343047,Bündnis 90/Die Grünen,michael_huether,2020-03-20,1241127205276659714
"Kindler, Sven-Christian",sven_kindler,17343047,Bündnis 90/Die Grünen,PeterBofinger,2020-03-20,1241127205276659714
"Kindler, Sven-Christian",sven_kindler,17343047,Bündnis 90/Die Grünen,SDullien,2020-03-20,1241127205276659714
"Kindler, Sven-Christian",sven_kindler,17343047,Bündnis 90/Die Grünen,ingo_jaeger,2020-03-21,1241271115676352514
"Kindler, Sven-Christian",sven_kindler,17343047,Bündnis 90/Die Grünen,svenlehmann,2020-03-21,1241271115676352514
